0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0018467220683287165,0.003693444136657433,0.00554016620498615,0.007386888273314866,0.009233610341643583,0.0110803324099723,0.012927054478301015,0.014773776546629732,0.01662049861495845,0.018467220683287166,0.020313942751615882,0.0221606648199446,0.024007386888273318,0.02585410895660203,0.027700831024930747,0.029547553093259463,0.03139427516158818,0.0332409972299169,0.03508771929824561
0.0,0.003693444136657433,0.007386888273314866,0.0110803324099723,0.014773776546629732,0.018467220683287166,0.0221606648199446,0.02585410895660203,0.029547553093259463,0.0332409972299169,0.03693444136657433,0.040627885503231764,0.0443213296398892,0.048014773776546636,0.05170821791320406,0.055401662049861494,0.05909510618651893,0.06278855032317636,0.0664819944598338,0.07017543859649122
0.0,0.00554016620498615,0.0110803324099723,0.01662049861495845,0.0221606648199446,0.027700831024930747,0.0332409972299169,0.038781163434903045,0.0443213296398892,0.04986149584487534,0.055401662049861494,0.060941828254847646,0.0664819944598338,0.07202216066481994,0.07756232686980609,0.08310249307479224,0.0886426592797784,0.09418282548476455,0.09972299168975068,0.10526315789473684
0.0,0.007386888273314866,0.014773776546629732,0.0221606648199446,0.029547553093259463,0.03693444136657433,0.0443213296398892,0.05170821791320406,0.05909510618651893,0.0664819944598338,0.07386888273314866,0.08125577100646353,0.0886426592797784,0.09602954755309327,0.10341643582640812,0.11080332409972299,0.11819021237303785,0.12557710064635272,0.1329639889196676,0.14035087719298245
0.0,0.009233610341643583,0.018467220683287166,0.027700831024930747,0.03693444136657433,0.046168051708217916,0.055401662049861494,0.06463527239150509,0.07386888273314866,0.08310249307479224,0.09233610341643583,0.1015697137580794,0.11080332409972299,0.12003693444136658,0.12927054478301017,0.13850415512465372,0.14773776546629733,0.1569713758079409,0.16620498614958448,0.17543859649122806
0.0,0.0110803324099723,0.0221606648199446,0.0332409972299169,0.0443213296398892,0.055401662049861494,0.0664819944598338,0.07756232686980609,0.0886426592797784,0.09972299168975068,0.11080332409972299,0.12188365650969529,0.1329639889196676,0.14404432132963987,0.15512465373961218,0.16620498614958448,0.1772853185595568,0.1883656509695291,0.19944598337950137,0.21052631578947367
0.0,0.012927054478301015,0.02585410895660203,0.038781163434903045,0.05170821791320406,0.06463527239150509,0.07756232686980609,0.09048938134810712,0.10341643582640812,0.11634349030470914,0.12927054478301017,0.14219759926131118,0.15512465373961218,0.16805170821791318,0.18097876269621424,0.19390581717451524,0.20683287165281625,0.21975992613111728,0.23268698060941828,0.24561403508771928
0.0,0.014773776546629732,0.029547553093259463,0.0443213296398892,0.05909510618651893,0.07386888273314866,0.0886426592797784,0.10341643582640812,0.11819021237303785,0.1329639889196676,0.14773776546629733,0.16251154201292706,0.1772853185595568,0.19205909510618654,0.20683287165281625,0.22160664819944598,0.2363804247460757,0.25115420129270544,0.2659279778393352,0.2807017543859649
0.0,0.01662049861495845,0.0332409972299169,0.04986149584487534,0.0664819944598338,0.08310249307479224,0.09972299168975068,0.11634349030470914,0.1329639889196676,0.14958448753462603,0.16620498614958448,0.18282548476454294,0.19944598337950137,0.21606648199445985,0.23268698060941828,0.2493074792243767,0.2659279778393352,0.28254847645429365,0.29916897506925205,0.3157894736842105
0.0,0.018467220683287166,0.03693444136657433,0.055401662049861494,0.07386888273314866,0.09233610341643583,0.11080332409972299,0.12927054478301017,0.14773776546629733,0.16620498614958448,0.18467220683287167,0.2031394275161588,0.22160664819944598,0.24007386888273316,0.25854108956602034,0.27700831024930744,0.29547553093259465,0.3139427516158818,0.33240997229916897,0.3508771929824561
0.0,0.020313942751615882,0.040627885503231764,0.060941828254847646,0.08125577100646353,0.1015697137580794,0.12188365650969529,0.14219759926131118,0.16251154201292706,0.18282548476454294,0.2031394275161588,0.335180055401662,0.3656509695290859,0.3961218836565097,0.4265927977839335,0.45706371191135736,0.48753462603878117,0.518005540166205,0.5484764542936288,0.5789473684210527
0.0,0.0221606648199446,0.0443213296398892,0.0664819944598338,0.0886426592797784,0.11080332409972299,0.1329639889196676,0.15512465373961218,0.1772853185595568,0.19944598337950137,0.22160664819944598,0.3656509695290859,0.3988919667590028,0.4321329639889197,0.46537396121883656,0.4986149584487534,0.5318559556786704,0.5650969529085873,0.5983379501385041,0.631578947368421
0.0,0.024007386888273318,0.048014773776546636,0.07202216066481994,0.09602954755309327,0.12003693444136658,0.14404432132963987,0.16805170821791318,0.19205909510618654,0.21606648199445985,0.24007386888273316,0.3961218836565097,0.4321329639889197,0.46814404432132967,0.5041551246537396,0.5401662049861495,0.5761772853185596,0.6121883656509696,0.6481994459833795,0.6842105263157895
0.0,0.02585410895660203,0.05170821791320406,0.07756232686980609,0.10341643582640812,0.12927054478301017,0.15512465373961218,0.18097876269621424,0.20683287165281625,0.23268698060941828,0.25854108956602034,0.4265927977839335,0.46537396121883656,0.5041551246537396,0.5429362880886427,0.5817174515235457,0.6204986149584487,0.6592797783933518,0.6980609418282548,0.7368421052631579
0.0,0.027700831024930747,0.055401662049861494,0.08310249307479224,0.11080332409972299,0.13850415512465372,0.16620498614958448,0.19390581717451524,0.22160664819944598,0.2493074792243767,0.27700831024930744,0.45706371191135736,0.4986149584487534,0.5401662049861495,0.5817174515235457,0.6232686980609419,0.6648199445983379,0.7063711911357341,0.7479224376731302,0.7894736842105262
0.0,0.029547553093259463,0.05909510618651893,0.0886426592797784,0.11819021237303785,0.14773776546629733,0.1772853185595568,0.20683287165281625,0.2363804247460757,0.2659279778393352,0.29547553093259465,0.48753462603878117,0.5318559556786704,0.5761772853185596,0.6204986149584487,0.6648199445983379,0.7091412742382271,0.7534626038781164,0.7977839335180056,0.8421052631578947
0.0,0.03139427516158818,0.06278855032317636,0.09418282548476455,0.12557710064635272,0.1569713758079409,0.1883656509695291,0.21975992613111728,0.25115420129270544,0.28254847645429365,0.3139427516158818,0.518005540166205,0.5650969529085873,0.6121883656509696,0.6592797783933518,0.7063711911357341,0.7534626038781164,0.8005540166204986,0.8476454293628809,0.8947368421052632
